ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
C10AA04,C,C10,C10A,C10AA,C10AA04
C10AA05,C,C10,C10A,C10AA,C10AA05
C10AA06,C,C10,C10A,C10AA,C10AA06
C10AA07,C,C10,C10A,C10AA,C10AA07
C10AA08,C,C10,C10A,C10AA,C10AA08
D01AC01,D,D01,D01A,D01AC,D01AC01
D01AC02,D,D01,D01A,D01AC,D01AC02
D01AC03,D,D01,D01A,D01AC,D01AC03
D01AC07,D,D01,D01A,D01AC,D01AC07
D01AC08,D,D01,D01A,D01AC,D01AC08
D01AC10,D,D01,D01A,D01AC,D01AC10
D01AC14,D,D01,D01A,D01AC,D01AC14
D01AC15,D,D01,D01A,D01AC,D01AC15
D01AE07,D,D01,D01A,D01AE,D01AE07
D01AE12,D,D01,D01A,D01AE,D01AE12
D01AE13,D,D01,D01A,D01AE,D01AE13
D01AE14,D,D01,D01A,D01AE,D01AE14
D01AE15,D,D01,D01A,D01AE,D01AE15
D01AE16,D,D01,D01A,D01AE,D01AE16
D01AE18,D,D01,D01A,D01AE,D01AE18
D01AE21,D,D01,D01A,D01AE,D01AE21
D01AE22,D,D01,D01A,D01AE,D01AE22
D01AE23,D,D01,D01A,D01AE,D01AE23
D01BA01,D,D01,D01B,D01BA,D01BA01
D01BA02,D,D01,D01B,D01BA,D01BA02
D01AA01,D,D01,D01A,D01AA,D01AA01
D01AA08,D,D01,D01A,D01AA,D01AA08
D02AE01,D,D02,D02A,D02AE,D02AE01
D02BB01,D,D02,D02B,D02BB,D02BB01
D03AX03,D,D03,D03A,D03AX,D03AX03
D03BA02,D,D03,D03B,D03BA,D03BA02
D04AB01,D,D04,D04A,D04AB,D04AB01
D04AB03,D,D04,D04A,D04AB,D04AB03
D04AB04,D,D04,D04A,D04AB,D04AB04
D04AB06,D,D04,D04A,D04AB,D04AB06
D04AB07,D,D04,D04A,D04AB,D04AB07
D04AX01,D,D04,D04A,D04AX,D04AX01
D04AA02,D,D04,D04A,D04AA,D04AA02
D04AA09,D,D04,D04A,D04AA,D04AA09
D04AA10,D,D04,D04A,D04AA,D04AA10
D04AA13,D,D04,D04A,D04AA,D04AA13
D04AA14,D,D04,D04A,D04AA,D04AA14
D04AA16,D,D04,D04A,D04AA,D04AA16
D04AA32,D,D04,D04A,D04AA,D04AA32
D05AX02,D,D05,D05A,D05AX,D05AX02
D05AX03,D,D05,D05A,D05AX,D05AX03
D05AX05,D,D05,D05A,D05AX,D05AX05
D05BB01,D,D05,D05B,D05BB,D05BB01
D05BB02,D,D05,D05B,D05BB,D05BB02
D06AX02,D,D06,D06A,D06AX,D06AX02
D06AX04,D,D06,D06A,D06AX,D06AX04
D06AX05,D,D06,D06A,D06AX,D06AX05
D06AX07,D,D06,D06A,D06AX,D06AX07
D06AX09,D,D06,D06A,D06AX,D06AX09
D06AX11,D,D06,D06A,D06AX,D06AX11
D06AX12,D,D06,D06A,D06AX,D06AX12
D06AX13,D,D06,D06A,D06AX,D06AX13
D06BA01,D,D06,D06B,D06BA,D06BA01
D06BB03,D,D06,D06B,D06BB,D06BB03
D06BB04,D,D06,D06B,D06BB,D06BB04
D06BB06,D,D06,D06B,D06BB,D06BB06
D06BB07,D,D06,D06B,D06BB,D06BB07
D06BB10,D,D06,D06B,D06BB,D06BB10
D06BB11,D,D06,D06B,D06BB,D06BB11
D06BX01,D,D06,D06B,D06BX,D06BX01
D06BX02,D,D06,D06B,D06BX,D06BX02
D06AA01,D,D06,D06A,D06AA,D06AA01
D06AA03,D,D06,D06A,D06AA,D06AA03
D06AA04,D,D06,D06A,D06AA,D06AA04
D07AB01,D,D07,D07A,D07AB,D07AB01
D07AB06,D,D07,D07A,D07AB,D07AB06
D07AB08,D,D07,D07A,D07AB,D07AB08
D07AB09,D,D07,D07A,D07AB,D07AB09
D07AB10,D,D07,D07A,D07AB,D07AB10
D07AB19,D,D07,D07A,D07AB,D07AB19
D07AC01,D,D07,D07A,D07AC,D07AC01
D07AC03,D,D07,D07A,D07AC,D07AC03
D07AC06,D,D07,D07A,D07AC,D07AC06
D07AC07,D,D07,D07A,D07AC,D07AC07
D07AC08,D,D07,D07A,D07AC,D07AC08
D07AC09,D,D07,D07A,D07AC,D07AC09
D07AC10,D,D07,D07A,D07AC,D07AC10
D07AC13,D,D07,D07A,D07AC,D07AC13
D07AC15,D,D07,D07A,D07AC,D07AC15
D07AC17,D,D07,D07A,D07AC,D07AC17
D07AC18,D,D07,D07A,D07AC,D07AC18
D07AC19,D,D07,D07A,D07AC,D07AC19
D07AC21,D,D07,D07A,D07AC,D07AC21
D07AD01,D,D07,D07A,D07AD,D07AD01
D07AD02,D,D07,D07A,D07AD,D07AD02
D07XA01,D,D07,D07X,D07XA,D07XA01
D07XA02,D,D07,D07X,D07XA,D07XA02
D07XB02,D,D07,D07X,D07XB,D07XB02
D07XB04,D,D07,D07X,D07XB,D07XB04
D07XB05,D,D07,D07X,D07XB,D07XB05
D07XC01,D,D07,D07X,D07XC,D07XC01
D07XC02,D,D07,D07X,D07XC,D07XC02
D07XC03,D,D07,D07X,D07XC,D07XC03
D07XC04,D,D07,D07X,D07XC,D07XC04
D07AA01,D,D07,D07A,D07AA,D07AA01
D07AA02,D,D07,D07A,D07AA,D07AA02
D07AA03,D,D07,D07A,D07AA,D07AA03
D08AC02,D,D08,D08A,D08AC,D08AC02
D08AE03,D,D08,D08A,D08AE,D08AE03
D08AE04,D,D08,D08A,D08AE,D08AE04
D08AG02,D,D08,D08A,D08AG,D08AG02
D08AG03,D,D08,D08A,D08AG,D08AG03
D08AH30,D,D08,D08A,D08AH,D08AH30
D08AJ03,D,D08,D08A,D08AJ,D08AJ03
D08AL01,D,D08,D08A,D08AL,D08AL01
D08AX01,D,D08,D08A,D08AX,D08AX01
D08AX05,D,D08,D08A,D08AX,D08AX05
D08AX08,D,D08,D08A,D08AX,D08AX08
D09AA06,D,D09,D09A,D09AA,D09AA06
D09AA07,D,D09,D09A,D09AA,D09AA07
D09AA09,D,D09,D09A,D09AA,D09AA09
D09AA10,D,D09,D09A,D09AA,D09AA10
D09AA12,D,D09,D09A,D09AA,D09AA12
D10AB02,D,D10,D10A,D10AB,D10AB02
D10AD01,D,D10,D10A,D10AD,D10AD01
D10AD02,D,D10,D10A,D10AD,D10AD02
D10AD03,D,D10,D10A,D10AD,D10AD03
D10AD04,D,D10,D10A,D10AD,D10AD04
D10AE01,D,D10,D10A,D10AE,D10AE01
D10AF01,D,D10,D10A,D10AF,D10AF01
D10AF02,D,D10,D10A,D10AF,D10AF02
D10AF03,D,D10,D10A,D10AF,D10AF03
D10AF06,D,D10,D10A,D10AF,D10AF06
D10AX01,D,D10,D10A,D10AX,D10AX01
D10AX05,D,D10,D10A,D10AX,D10AX05
D10BA01,D,D10,D10B,D10BA,D10BA01
D10AA01,D,D10,D10A,D10AA,D10AA01
D10AA02,D,D10,D10A,D10AA,D10AA02
D10AA03,D,D10,D10A,D10AA,D10AA03
D11AC06,D,D11,D11A,D11AC,D11AC06
D11AE01,D,D11,D11A,D11AE,D11AE01
D11AH01,D,D11,D11A,D11AH,D11AH01
D11AH02,D,D11,D11A,D11AH,D11AH02
D11AH03,D,D11,D11A,D11AH,D11AH03
D11AX01,D,D11,D11A,D11AX,D11AX01
D11AX03,D,D11,D11A,D11AX,D11AX03
D11AX05,D,D11,D11A,D11AX,D11AX05
D11AX10,D,D11,D11A,D11AX,D11AX10
D11AX11,D,D11,D11A,D11AX,D11AX11
D11AX16,D,D11,D11A,D11AX,D11AX16
D11AX18,D,D11,D11A,D11AX,D11AX18
D11AX21,D,D11,D11A,D11AX,D11AX21
D11AX22,D,D11,D11A,D11AX,D11AX22
D11AX25,D,D11,D11A,D11AX,D11AX25
G01AC02,G,G01,G01A,G01AC,G01AC02
G01AD02,G,G01,G01A,G01AD,G01AD02
G01AD03,G,G01,G01A,G01AD,G01AD03
G01AF01,G,G01,G01A,G01AF,G01AF01
G01AF02,G,G01,G01A,G01AF,G01AF02
G01AF04,G,G01,G01A,G01AF,G01AF04
G01AF05,G,G01,G01A,G01AF,G01AF05
G01AF06,G,G01,G01A,G01AF,G01AF06
G01AF08,G,G01,G01A,G01AF,G01AF08
G01AF11,G,G01,G01A,G01AF,G01AF11
G01AF19,G,G01,G01A,G01AF,G01AF19
G01AG02,G,G01,G01A,G01AG,G01AG02
G01AX11,G,G01,G01A,G01AX,G01AX11
G01AX12,G,G01,G01A,G01AX,G01AX12
G01AX16,G,G01,G01A,G01AX,G01AX16
G01AA01,G,G01,G01A,G01AA,G01AA01
G01AA03,G,G01,G01A,G01AA,G01AA03
G01AA05,G,G01,G01A,G01AA,G01AA05
G01AA07,G,G01,G01A,G01AA,G01AA07
G01AA10,G,G01,G01A,G01AA,G01AA10
G02AB01,G,G02,G02A,G02AB,G02AB01
G02AB03,G,G02,G02A,G02AB,G02AB03
G02AD02,G,G02,G02A,G02AD,G02AD02
G02AD04,G,G02,G02A,G02AD,G02AD04
G02AD06,G,G02,G02A,G02AD,G02AD06
G02CA01,G,G02,G02C,G02CA,G02CA01
G02CA03,G,G02,G02C,G02CA,G02CA03
G02CB01,G,G02,G02C,G02CB,G02CB01
G02CB03,G,G02,G02C,G02CB,G02CB03
G02CB04,G,G02,G02C,G02CB,G02CB04
G02CC01,G,G02,G02C,G02CC,G02CC01
G02CC02,G,G02,G02C,G02CC,G02CC02
G02CC03,G,G02,G02C,G02CC,G02CC03
G02CX01,G,G02,G02C,G02CX,G02CX01
G03AC01,G,G03,G03A,G03AC,G03AC01
G03AC02,G,G03,G03A,G03AC,G03AC02
G03AC03,G,G03,G03A,G03AC,G03AC03
G03AC05,G,G03,G03A,G03AC,G03AC05
G03AC06,G,G03,G03A,G03AC,G03AC06
G03AC08,G,G03,G03A,G03AC,G03AC08
G03AC09,G,G03,G03A,G03AC,G03AC09
G03AC10,G,G03,G03A,G03AC,G03AC10
G03AD01,G,G03,G03A,G03AD,G03AD01
G03BA03,G,G03,G03B,G03BA,G03BA03
G03CA01,G,G03,G03C,G03CA,G03CA01
G03CA03,G,G03,G03C,G03CA,G03CA03
G03CA04,G,G03,G03C,G03CA,G03CA04
G03CA07,G,G03,G03C,G03CA,G03CA07
G03CA09,G,G03,G03C,G03CA,G03CA09
G03CA57,G,G03,G03C,G03CA,G03CA57
G03CB02,G,G03,G03C,G03CB,G03CB02
G03CC04,G,G03,G03C,G03CC,G03CC04
G03CC05,G,G03,G03C,G03CC,G03CC05
G03CC06,G,G03,G03C,G03CC,G03CC06
G03CX01,G,G03,G03C,G03CX,G03CX01
G03DA02,G,G03,G03D,G03DA,G03DA02
G03DA04,G,G03,G03D,G03DA,G03DA04
G03DB01,G,G03,G03D,G03DB,G03DB01
G03DB02,G,G03,G03D,G03DB,G03DB02
G03DB04,G,G03,G03D,G03DB,G03DB04
G03DB06,G,G03,G03D,G03DB,G03DB06
G03DB08,G,G03,G03D,G03DB,G03DB08
G03DC02,G,G03,G03D,G03DC,G03DC02
G03DC03,G,G03,G03D,G03DC,G03DC03
G03GA01,G,G03,G03G,G03GA,G03GA01
G03GA04,G,G03,G03G,G03GA,G03GA04
G03GA05,G,G03,G03G,G03GA,G03GA05
G03GA06,G,G03,G03G,G03GA,G03GA06
G03GA07,G,G03,G03G,G03GA,G03GA07
G03GB02,G,G03,G03G,G03GB,G03GB02
G03HA01,G,G03,G03H,G03HA,G03HA01
G03XA01,G,G03,G03X,G03XA,G03XA01
G03XB01,G,G03,G03X,G03XB,G03XB01
G03XC01,G,G03,G03X,G03XC,G03XC01
G03XC02,G,G03,G03X,G03XC,G03XC02
G03XC05,G,G03,G03X,G03XC,G03XC05
G03XX01,G,G03,G03X,G03XX,G03XX01
G04BA01,G,G04,G04B,G04BA,G04BA01
G04BA03,G,G04,G04B,G04BA,G04BA03
G04BD02,G,G04,G04B,G04BD,G04BD02
G04BD04,G,G04,G04B,G04BD,G04BD04
G04BD06,G,G04,G04B,G04BD,G04BD06
G04BD07,G,G04,G04B,G04BD,G04BD07
G04BD08,G,G04,G04B,G04BD,G04BD08
G04BD09,G,G04,G04B,G04BD,G04BD09
G04BD10,G,G04,G04B,G04BD,G04BD10
G04BD11,G,G04,G04B,G04BD,G04BD11
G04BD12,G,G04,G04B,G04BD,G04BD12
G04BE01,G,G04,G04B,G04BE,G04BE01
G04BE02,G,G04,G04B,G04BE,G04BE02
G04BE03,G,G04,G04B,G04BE,G04BE03
G04BE07,G,G04,G04B,G04BE,G04BE07
G04BE08,G,G04,G04B,G04BE,G04BE08
G04BE09,G,G04,G04B,G04BE,G04BE09
G04BE10,G,G04,G04B,G04BE,G04BE10
G04BX01,G,G04,G04B,G04BX,G04BX01
G04BX06,G,G04,G04B,G04BX,G04BX06
G04BX11,G,G04,G04B,G04BX,G04BX11
G04BX12,G,G04,G04B,G04BX,G04BX12
G04BX13,G,G04,G04B,G04BX,G04BX13
G04BX16,G,G04,G04B,G04BX,G04BX16
G04CA01,G,G04,G04C,G04CA,G04CA01
G04CA02,G,G04,G04C,G04CA,G04CA02
G04CA03,G,G04,G04C,G04CA,G04CA03
G04CA04,G,G04,G04C,G04CA,G04CA04
G04CB01,G,G04,G04C,G04CB,G04CB01
G04CB02,G,G04,G04C,G04CB,G04CB02
H01AB01,H,H01,H01A,H01AB,H01AB01
H01AC01,H,H01,H01A,H01AC,H01AC01
H01AC02,H,H01,H01A,H01AC,H01AC02
H01AC03,H,H01,H01A,H01AC,H01AC03
H01AC06,H,H01,H01A,H01AC,H01AC06
H01AX01,H,H01,H01A,H01AX,H01AX01
H01BA02,H,H01,H01B,H01BA,H01BA02
H01BA04,H,H01,H01B,H01BA,H01BA04
H01BB02,H,H01,H01B,H01BB,H01BB02
H01CA,H,H01,H01C,H01CA,H01CA
H01CA01,H,H01,H01C,H01CA,H01CA01
H01CA02,H,H01,H01C,H01CA,H01CA02
H01CB02,H,H01,H01C,H01CB,H01CB02
H01CB03,H,H01,H01C,H01CB,H01CB03
H01CB05,H,H01,H01C,H01CB,H01CB05
H01CC01,H,H01,H01C,H01CC,H01CC01
H01CC02,H,H01,H01C,H01CC,H01CC02
H01AA01,H,H01,H01A,H01AA,H01AA01
H01AA02,H,H01,H01A,H01AA,H01AA02
H02AB01,H,H02,H02A,H02AB,H02AB01
H02AB02,H,H02,H02A,H02AB,H02AB02
H02AB04,H,H02,H02A,H02AB,H02AB04
H02AB06,H,H02,H02A,H02AB,H02AB06
H02AB07,H,H02,H02A,H02AB,H02AB07
H02AB08,H,H02,H02A,H02AB,H02AB08
H02AB09,H,H02,H02A,H02AB,H02AB09
H02AB10,H,H02,H02A,H02AB,H02AB10
H02AB12,H,H02,H02A,H02AB,H02AB12
H02AB13,H,H02,H02A,H02AB,H02AB13
H02AB15,H,H02,H02A,H02AB,H02AB15
H02AB17,H,H02,H02A,H02AB,H02AB17
H02AA01,H,H02,H02A,H02AA,H02AA01
H02AA02,H,H02,H02A,H02AA,H02AA02
H03BA02,H,H03,H03B,H03BA,H03BA02
H03BB01,H,H03,H03B,H03BB,H03BB01
H03BB02,H,H03,H03B,H03BB,H03BB02
H03BC01,H,H03,H03B,H03BC,H03BC01
H04AA01,H,H04,H04A,H04AA,H04AA01
H05BA01,H,H05,H05B,H05BA,H05BA01
H05BX01,H,H05,H05B,H05BX,H05BX01
H05BX02,H,H05,H05B,H05BX,H05BX02
H05BX03,H,H05,H05B,H05BX,H05BX03
H05AA02,H,H05,H05A,H05AA,H05AA02
J01BA01,J,J01,J01B,J01BA,J01BA01
J01CA01,J,J01,J01C,J01CA,J01CA01
J01CA04,J,J01,J01C,J01CA,J01CA04
J01CA08,J,J01,J01C,J01CA,J01CA08
J01CA12,J,J01,J01C,J01CA,J01CA12
J01CA13,J,J01,J01C,J01CA,J01CA13
J01CE01,J,J01,J01C,J01CE,J01CE01
J01CE02,J,J01,J01C,J01CE,J01CE02
J01CF01,J,J01,J01C,J01CF,J01CF01
J01CF02,J,J01,J01C,J01CF,J01CF02
J01CF04,J,J01,J01C,J01CF,J01CF04
J01CF05,J,J01,J01C,J01CF,J01CF05
J01CF06,J,J01,J01C,J01CF,J01CF06
J01CG01,J,J01,J01C,J01CG,J01CG01
J01CG02,J,J01,J01C,J01CG,J01CG02
J01DB01,J,J01,J01D,J01DB,J01DB01
J01DB03,J,J01,J01D,J01DB,J01DB03
J01DB04,J,J01,J01D,J01DB,J01DB04
J01DB05,J,J01,J01D,J01DB,J01DB05
J01DB09,J,J01,J01D,J01DB,J01DB09
J01DC01,J,J01,J01D,J01DC,J01DC01
J01DC02,J,J01,J01D,J01DC,J01DC02
J01DC03,J,J01,J01D,J01DC,J01DC03
J01DC04,J,J01,J01D,J01DC,J01DC04
J01DC07,J,J01,J01D,J01DC,J01DC07
J01DC09,J,J01,J01D,J01DC,J01DC09
J01DC10,J,J01,J01D,J01DC,J01DC10
J01DD01,J,J01,J01D,J01DD,J01DD01
J01DD02,J,J01,J01D,J01DD,J01DD02
J01DD04,J,J01,J01D,J01DD,J01DD04
J01DD08,J,J01,J01D,J01DD,J01DD08
J01DD12,J,J01,J01D,J01DD,J01DD12
J01DD13,J,J01,J01D,J01DD,J01DD13
J01DD14,J,J01,J01D,J01DD,J01DD14
J01DD15,J,J01,J01D,J01DD,J01DD15
J01DD16,J,J01,J01D,J01DD,J01DD16
J01DE01,J,J01,J01D,J01DE,J01DE01
J01DE02,J,J01,J01D,J01DE,J01DE02
J01DF01,J,J01,J01D,J01DF,J01DF01
J01DH02,J,J01,J01D,J01DH,J01DH02
J01DH03,J,J01,J01D,J01DH,J01DH03
J01DH04,J,J01,J01D,J01DH,J01DH04
J01EA01,J,J01,J01E,J01EA,J01EA01
J01EC01,J,J01,J01E,J01EC,J01EC01
J01EC02,J,J01,J01E,J01EC,J01EC02
J01FA01,J,J01,J01F,J01FA,J01FA01
J01FA02,J,J01,J01F,J01FA,J01FA02
J01FA06,J,J01,J01F,J01FA,J01FA06
J01FA07,J,J01,J01F,J01FA,J01FA07
J01FA09,J,J01,J01F,J01FA,J01FA09
J01FA10,J,J01,J01F,J01FA,J01FA10
J01FA15,J,J01,J01F,J01FA,J01FA15
J01FF01,J,J01,J01F,J01FF,J01FF01
J01FF02,J,J01,J01F,J01FF,J01FF02
J01FG01,J,J01,J01F,J01FG,J01FG01
J01GA01,J,J01,J01G,J01GA,J01GA01
J01GB01,J,J01,J01G,J01GB,J01GB01
J01GB03,J,J01,J01G,J01GB,J01GB03
J01GB04,J,J01,J01G,J01GB,J01GB04
J01GB05,J,J01,J01G,J01GB,J01GB05
J01GB06,J,J01,J01G,J01GB,J01GB06
J01GB07,J,J01,J01G,J01GB,J01GB07
J01GB12,J,J01,J01G,J01GB,J01GB12
J01MA01,J,J01,J01M,J01MA,J01MA01
J01MA02,J,J01,J01M,J01MA,J01MA02
J01MA06,J,J01,J01M,J01MA,J01MA06
J01MA07,J,J01,J01M,J01MA,J01MA07
J01MA09,J,J01,J01M,J01MA,J01MA09
J01MA12,J,J01,J01M,J01MA,J01MA12
J01MA14,J,J01,J01M,J01MA,J01MA14
J01MA15,J,J01,J01M,J01MA,J01MA15
J01MA16,J,J01,J01M,J01MA,J01MA16
J01XA01,J,J01,J01X,J01XA,J01XA01
J01XA02,J,J01,J01X,J01XA,J01XA02
J01XA03,J,J01,J01X,J01XA,J01XA03
J01XB01,J,J01,J01X,J01XB,J01XB01
J01XB02,J,J01,J01X,J01XB,J01XB02
J01XD01,J,J01,J01X,J01XD,J01XD01
J01XD02,J,J01,J01X,J01XD,J01XD02
J01XD03,J,J01,J01X,J01XD,J01XD03
J01XE01,J,J01,J01X,J01XE,J01XE01
J01XX01,J,J01,J01X,J01XX,J01XX01
J01XX05,J,J01,J01X,J01XX,J01XX05
J01XX08,J,J01,J01X,J01XX,J01XX08
J01XX09,J,J01,J01X,J01XX,J01XX09
J01XX10,J,J01,J01X,J01XX,J01XX10
J01AA01,J,J01,J01A,J01AA,J01AA01
J01AA02,J,J01,J01A,J01AA,J01AA02
J01AA04,J,J01,J01A,J01AA,J01AA04
J01AA06,J,J01,J01A,J01AA,J01AA06
J01AA07,J,J01,J01A,J01AA,J01AA07
J01AA08,J,J01,J01A,J01AA,J01AA08
J01AA12,J,J01,J01A,J01AA,J01AA12
J02AB01,J,J02,J02A,J02AB,J02AB01
J02AB02,J,J02,J02A,J02AB,J02AB02
J02AC01,J,J02,J02A,J02AC,J02AC01
J02AC02,J,J02,J02A,J02AC,J02AC02
J02AC03,J,J02,J02A,J02AC,J02AC03
J02AC04,J,J02,J02A,J02AC,J02AC04
J02AX01,J,J02,J02A,J02AX,J02AX01
J02AX04,J,J02,J02A,J02AX,J02AX04
J02AX05,J,J02,J02A,J02AX,J02AX05
J02AX06,J,J02,J02A,J02AX,J02AX06
J02AA01,J,J02,J02A,J02AA,J02AA01
J04AB01,J,J04,J04A,J04AB,J04AB01
J04AB02,J,J04,J04A,J04AB,J04AB02
J04AB04,J,J04,J04A,J04AB,J04AB04
J04AB05,J,J04,J04A,J04AB,J04AB05
J04AB30,J,J04,J04A,J04AB,J04AB30
J04AC01,J,J04,J04A,J04AC,J04AC01
J04AD01,J,J04,J04A,J04AD,J04AD01
J04AD03,J,J04,J04A,J04AD,J04AD03
J04AK01,J,J04,J04A,J04AK,J04AK01
J04AK02,J,J04,J04A,J04AK,J04AK02
J04AK03,J,J04,J04A,J04AK,J04AK03
J04AK05,J,J04,J04A,J04AK,J04AK05
J04BA01,J,J04,J04B,J04BA,J04BA01
J04BA02,J,J04,J04B,J04BA,J04BA02
J04AA01,J,J04,J04A,J04AA,J04AA01
J05AB01,J,J05,J05A,J05AB,J05AB01
J05AB03,J,J05,J05A,J05AB,J05AB03
J05AB06,J,J05,J05A,J05AB,J05AB06
J05AB09,J,J05,J05A,J05AB,J05AB09
J05AB11,J,J05,J05A,J05AB,J05AB11
J05AB12,J,J05,J05A,J05AB,J05AB12
J05AB13,J,J05,J05A,J05AB,J05AB13
J05AB14,J,J05,J05A,J05AB,J05AB14
J05AC02,J,J05,J05A,J05AC,J05AC02
J05AD01,J,J05,J05A,J05AD,J05AD01
J05AE01,J,J05,J05A,J05AE,J05AE01
J05AE02,J,J05,J05A,J05AE,J05AE02
J05AE03,J,J05,J05A,J05AE,J05AE03
J05AE04,J,J05,J05A,J05AE,J05AE04
J05AE05,J,J05,J05A,J05AE,J05AE05
J05AE07,J,J05,J05A,J05AE,J05AE07
J05AE08,J,J05,J05A,J05AE,J05AE08
J05AE09,J,J05,J05A,J05AE,J05AE09
J05AE10,J,J05,J05A,J05AE,J05AE10
J05AF01,J,J05,J05A,J05AF,J05AF01
J05AF02,J,J05,J05A,J05AF,J05AF02
J05AF03,J,J05,J05A,J05AF,J05AF03
J05AF04,J,J05,J05A,J05AF,J05AF04
J05AF05,J,J05,J05A,J05AF,J05AF05
J05AF06,J,J05,J05A,J05AF,J05AF06
J05AF07,J,J05,J05A,J05AF,J05AF07
J05AF09,J,J05,J05A,J05AF,J05AF09
J05AF10,J,J05,J05A,J05AF,J05AF10
J05AF11,J,J05,J05A,J05AF,J05AF11
J05AG01,J,J05,J05A,J05AG,J05AG01
J05AG02,J,J05,J05A,J05AG,J05AG02
J05AG03,J,J05,J05A,J05AG,J05AG03
J05AG04,J,J05,J05A,J05AG,J05AG04
J05AG05,J,J05,J05A,J05AG,J05AG05
J05AH01,J,J05,J05A,J05AH,J05AH01
J05AH02,J,J05,J05A,J05AH,J05AH02
J05AP01,J,J05,J05A,J05AP,J05AP01
J05AP02,J,J05,J05A,J05AP,J05AP02
J05AP03,J,J05,J05A,J05AP,J05AP03
J05AP05,J,J05,J05A,J05AP,J05AP05
J05AP06,J,J05,J05A,J05AP,J05AP06
J05AP07,J,J05,J05A,J05AP,J05AP07
J05AP08,J,J05,J05A,J05AP,J05AP08
J05AP09,J,J05,J05A,J05AP,J05AP09
J05AX02,J,J05,J05A,J05AX,J05AX02
J05AX07,J,J05,J05A,J05AX,J05AX07
J05AX08,J,J05,J05A,J05AX,J05AX08
J05AX09,J,J05,J05A,J05AX,J05AX09
J05AX11,J,J05,J05A,J05AX,J05AX11
J05AX12,J,J05,J05A,J05AX,J05AX12
J06BB01,J,J06,J06B,J06BB,J06BB01
J06BB07,J,J06,J06B,J06BB,J06BB07
J06BB09,J,J06,J06B,J06BB,J06BB09
J06BB16,J,J06,J06B,J06BB,J06BB16
J07AM01,J,J07,J07A,J07AM,J07AM01
J07BK01,J,J07,J07B,J07BK,J07BK01
J07BL01,J,J07,J07B,J07BL,J07BL01
L01AB01,L,L01,L01A,L01AB,L01AB01
L01AB02,L,L01,L01A,L01AB,L01AB02
L01AC01,L,L01,L01A,L01AC,L01AC01
L01AD01,L,L01,L01A,L01AD,L01AD01
L01AD02,L,L01,L01A,L01AD,L01AD02
L01AD04,L,L01,L01A,L01AD,L01AD04
L01AX02,L,L01,L01A,L01AX,L01AX02
L01AX03,L,L01,L01A,L01AX,L01AX03
L01AX04,L,L01,L01A,L01AX,L01AX04
L01BA01,L,L01,L01B,L01BA,L01BA01
L01BA03,L,L01,L01B,L01BA,L01BA03
L01BA04,L,L01,L01B,L01BA,L01BA04
L01BA05,L,L01,L01B,L01BA,L01BA05
L01BB02,L,L01,L01B,L01BB,L01BB02
L01BB03,L,L01,L01B,L01BB,L01BB03
L01BB04,L,L01,L01B,L01BB,L01BB04
L01BB05,L,L01,L01B,L01BB,L01BB05
L01BB06,L,L01,L01B,L01BB,L01BB06
L01BB07,L,L01,L01B,L01BB,L01BB07
L01BC01,L,L01,L01B,L01BC,L01BC01
L01BC02,L,L01,L01B,L01BC,L01BC02
L01BC03,L,L01,L01B,L01BC,L01BC03
L01BC05,L,L01,L01B,L01BC,L01BC05
L01BC06,L,L01,L01B,L01BC,L01BC06
L01BC07,L,L01,L01B,L01BC,L01BC07
L01BC08,L,L01,L01B,L01BC,L01BC08
L01BC09,L,L01,L01B,L01BC,L01BC09
L01CA01,L,L01,L01C,L01CA,L01CA01
L01CA02,L,L01,L01C,L01CA,L01CA02
L01CA03,L,L01,L01C,L01CA,L01CA03
L01CA04,L,L01,L01C,L01CA,L01CA04
L01CB01,L,L01,L01C,L01CB,L01CB01
L01CB02,L,L01,L01C,L01CB,L01CB02
L01CD01,L,L01,L01C,L01CD,L01CD01
L01CD02,L,L01,L01C,L01CD,L01CD02
L01CD04,L,L01,L01C,L01CD,L01CD04
L01DA01,L,L01,L01D,L01DA,L01DA01
L01DB01,L,L01,L01D,L01DB,L01DB01
L01DB02,L,L01,L01D,L01DB,L01DB02
L01DB03,L,L01,L01D,L01DB,L01DB03
L01DB04,L,L01,L01D,L01DB,L01DB04
L01DB06,L,L01,L01D,L01DB,L01DB06
L01DB07,L,L01,L01D,L01DB,L01DB07
L01DB08,L,L01,L01D,L01DB,L01DB08
L01DC01,L,L01,L01D,L01DC,L01DC01
L01DC03,L,L01,L01D,L01DC,L01DC03
L01DC04,L,L01,L01D,L01DC,L01DC04
L01XA01,L,L01,L01X,L01XA,L01XA01
L01XA02,L,L01,L01X,L01XA,L01XA02
L01XA03,L,L01,L01X,L01XA,L01XA03
L01XB01,L,L01,L01X,L01XB,L01XB01
L01XC02,L,L01,L01X,L01XC,L01XC02
L01XC03,L,L01,L01X,L01XC,L01XC03
L01XC05,L,L01,L01X,L01XC,L01XC05
L01XC06,L,L01,L01X,L01XC,L01XC06
L01XC07,L,L01,L01X,L01XC,L01XC07
L01XC08,L,L01,L01X,L01XC,L01XC08
L01XC10,L,L01,L01X,L01XC,L01XC10
L01XC11,L,L01,L01X,L01XC,L01XC11
L01XC12,L,L01,L01X,L01XC,L01XC12
L01XC13,L,L01,L01X,L01XC,L01XC13
