ATC_CODE,ATC_Level_1,ATC_Level_2,ATC_Level_3,ATC_Level_4,ATC_Level_5
S01FA01,S,S01,S01F,S01FA,S01FA01
S01FA02,S,S01,S01F,S01FA,S01FA02
S01FA03,S,S01,S01F,S01FA,S01FA03
S01FA05,S,S01,S01F,S01FA,S01FA05
S01FA06,S,S01,S01F,S01FA,S01FA06
S01FB01,S,S01,S01F,S01FB,S01FB01
S01FB02,S,S01,S01F,S01FB,S01FB02
S01GA01,S,S01,S01G,S01GA,S01GA01
S01GA04,S,S01,S01G,S01GA,S01GA04
S01GA05,S,S01,S01G,S01GA,S01GA05
S01HA01,S,S01,S01H,S01HA,S01HA01
S01HA03,S,S01,S01H,S01HA,S01HA03
S01HA05,S,S01,S01H,S01HA,S01HA05
S01HA07,S,S01,S01H,S01HA,S01HA07
S01LA05,S,S01,S01L,S01LA,S01LA05
S01XA04,S,S01,S01X,S01XA,S01XA04
S01XA11,S,S01,S01X,S01XA,S01XA11
S01XA13,S,S01,S01X,S01XA,S01XA13
S01XA14,S,S01,S01X,S01XA,S01XA14
S01XA15,S,S01,S01X,S01XA,S01XA15
S01XA18,S,S01,S01X,S01XA,S01XA18
S01XA23,S,S01,S01X,S01XA,S01XA23
S01AA01,S,S01,S01A,S01AA,S01AA01
S01AA03,S,S01,S01A,S01AA,S01AA03
S01AA04,S,S01,S01A,S01AA,S01AA04
S01AA09,S,S01,S01A,S01AA,S01AA09
S01AA11,S,S01,S01A,S01AA,S01AA11
S01AA12,S,S01,S01A,S01AA,S01AA12
S01AA17,S,S01,S01A,S01AA,S01AA17
S01AA19,S,S01,S01A,S01AA,S01AA19
S01AA21,S,S01,S01A,S01AA,S01AA21
S01AA23,S,S01,S01A,S01AA,S01AA23
S01AA24,S,S01,S01A,S01AA,S01AA24
S01AA26,S,S01,S01A,S01AA,S01AA26
S01AA27,S,S01,S01A,S01AA,S01AA27
S02BA01,S,S02,S02B,S02BA,S02BA01
S02BA03,S,S02,S02B,S02BA,S02BA03
S02BA06,S,S02,S02B,S02BA,S02BA06
S02BA07,S,S02,S02B,S02BA,S02BA07
S02DA01,S,S02,S02D,S02DA,S02DA01
S02DA02,S,S02,S02D,S02DA,S02DA02
S02AA01,S,S02,S02A,S02AA,S02AA01
S02AA07,S,S02,S02A,S02AA,S02AA07
S02AA08,S,S02,S02A,S02AA,S02AA08
S02AA13,S,S02,S02A,S02AA,S02AA13
S02AA14,S,S02,S02A,S02AA,S02AA14
S02AA15,S,S02,S02A,S02AA,S02AA15
S02AA16,S,S02,S02A,S02AA,S02AA16
S03BA01,S,S03,S03B,S03BA,S03BA01
S03BA02,S,S03,S03B,S03BA,S03BA02
S03BA03,S,S03,S03B,S03BA,S03BA03
S03AA01,S,S03,S03A,S03AA,S03AA01
S03AA02,S,S03,S03A,S03AA,S03AA02
S03AA06,S,S03,S03A,S03AA,S03AA06
S03AA07,S,S03,S03A,S03AA,S03AA07
S03AA08,S,S03,S03A,S03AA,S03AA08
V03AB08,V,V03,V03A,V03AB,V03AB08
V03AB15,V,V03,V03A,V03AB,V03AB15
V03AB16,V,V03,V03A,V03AB,V03AB16
V03AB17,V,V03,V03A,V03AB,V03AB17
V03AB21,V,V03,V03A,V03AB,V03AB21
V03AB22,V,V03,V03A,V03AB,V03AB22
V03AB36,V,V03,V03A,V03AB,V03AB36
V03AC02,V,V03,V03A,V03AC,V03AC02
V03AC03,V,V03,V03A,V03AC,V03AC03
V03AE02,V,V03,V03A,V03AE,V03AE02
V03AE07,V,V03,V03A,V03AE,V03AE07
V03AX03,V,V03,V03A,V03AX,V03AX03
V03AZ01,V,V03,V03A,V03AZ,V03AZ01
V04CA01,V,V04,V04C,V04CA,V04CA01
V04CD01,V,V04,V04C,V04CD,V04CD01
V04CG05,V,V04,V04C,V04CG,V04CG05
V09AB03,V,V09,V09A,V09AB,V09AB03
